Order ID,Order Date,Product,Category,Sub-Category,Region,State,City,Customer Segment,Sales,Quantity,Discount,Profit
ORD-01123,2024-04-13,Marker Set,Office Supplies,Art,East,New York,New York City,Corporate,168.68,8,0.05,47.33
ORD-01124,2023-02-12,Desk Organizer,Office Supplies,Art,Central,Texas,Dallas,Consumer,25.49,1,0.05,5.56
ORD-01125,2025-01-02,Laser Printer,Technology,Printers,South,Florida,Miami,Consumer,335.49,1,0,45.45
ORD-01126,2024-06-22,Laser Printer,Technology,Printers,Central,Texas,Austin,Consumer,407.74,1,0,50.63
ORD-01127,2025-11-10,Sticky Notes Pack,Office Supplies,Paper,Central,Colorado,Denver,Consumer,45.06,5,0,15.04
ORD-01128,2025-08-30,Business Smartphone,Technology,Phones,East,Pennsylvania,Philadelphia,Consumer,598.15,1,0.05,68.49
ORD-01129,2023-05-29,Conference Phone,Technology,Phones,Central,Colorado,Boulder,Home Office,1530.77,5,0,261.5
ORD-01130,2025-03-19,Storage Rack,Furniture,Storage,South,Georgia,Savannah,Corporate,582.72,5,0.1,53.48
ORD-01131,2025-04-12,Marker Set,Office Supplies,Art,East,Pennsylvania,Pittsburgh,Corporate,20.96,1,0.05,5.81
ORD-01132,2023-10-26,Premium Notebook,Office Supplies,Paper,West,Washington,Spokane,Corporate,309.51,10,0,105.16
ORD-01133,2025-08-20,USB-C Hub,Technology,Accessories,Central,Colorado,Denver,Consumer,66.75,1,0.05,14.9
ORD-01134,2024-05-30,Presentation Folder,Office Supplies,Binders,Central,Texas,Dallas,Home Office,21.58,2,0,6.53
ORD-01135,2024-11-17,Keyboard Combo,Technology,Accessories,East,Massachusetts,Boston,Corporate,590.69,6,0,168.15
ORD-01136,2025-01-10,Desk Organizer,Office Supplies,Art,East,Massachusetts,Boston,Consumer,114.81,4,0,31.13
ORD-01137,2024-11-21,Bookshelf,Furniture,Storage,West,Washington,Spokane,Corporate,1897.09,6,0,293.45
ORD-01138,2023-09-12,Desk Organizer,Office Supplies,Art,East,New York,Buffalo,Home Office,40.7,2,0.25,4.14
ORD-01139,2024-02-12,Coffee Table,Furniture,Tables,South,North Carolina,Charlotte,Consumer,231.19,2,0,44.41
ORD-01140,2023-04-22,Visitor Chair,Furniture,Chairs,East,Pennsylvania,Pittsburgh,Consumer,96.81,1,0.1,13.2
ORD-01141,2023-05-03,Coffee Table,Furniture,Tables,Central,Illinois,Springfield,Consumer,134.26,1,0.05,15.7
ORD-01142,2024-04-29,Storage Rack,Furniture,Storage,West,California,Los Angeles,Corporate,930.35,5,0,117.16
ORD-01143,2024-07-06,Copy Paper Box,Office Supplies,Paper,East,Massachusetts,Boston,Consumer,131.51,3,0.15,13.27
ORD-01144,2024-09-23,Inkjet Printer,Technology,Printers,West,California,Los Angeles,Home Office,328.31,2,0,41.13
ORD-01145,2025-02-17,Work Desk,Furniture,Tables,South,Georgia,Savannah,Corporate,824.07,3,0,176.75
ORD-01146,2024-02-25,Laser Printer,Technology,Printers,Central,Colorado,Boulder,Consumer,733.01,2,0,107.36
ORD-01147,2024-04-17,Wireless Mouse,Technology,Accessories,Central,Colorado,Denver,Corporate,37.27,1,0.1,7.66
ORD-01148,2023-02-11,Inkjet Printer,Technology,Printers,South,Florida,Orlando,Consumer,191.96,1,0,15.54
ORD-01149,2025-11-25,Business Smartphone,Technology,Phones,South,Georgia,Atlanta,Corporate,465.26,1,0.2,-24.37
ORD-01150,2023-06-12,Keyboard Combo,Technology,Accessories,East,New York,Buffalo,Consumer,388.6,6,0,99.12
ORD-01151,2023-07-08,Whiteboard Kit,Office Supplies,Art,Central,Colorado,Denver,Consumer,97.89,2,0,24.72
ORD-01152,2023-06-07,Visitor Chair,Furniture,Chairs,South,Florida,Tampa,Consumer,170.3,2,0.1,25.46
ORD-01153,2024-05-18,Ring Binder Set,Office Supplies,Binders,Central,Colorado,Denver,Corporate,156.3,6,0,47.68
ORD-01154,2024-05-10,Archive Box,Office Supplies,Binders,Central,Illinois,Chicago,Consumer,38.38,4,0.1,5.51
ORD-01155,2025-02-11,Conference Table,Furniture,Tables,West,Washington,Spokane,Corporate,3278.29,4,0.15,139.12
ORD-01156,2025-04-09,Desk Organizer,Office Supplies,Art,East,Massachusetts,Boston,Corporate,36.17,1,0.05,8.53
ORD-01157,2025-04-24,Keyboard Combo,Technology,Accessories,East,Massachusetts,Boston,Corporate,84.15,1,0.1,17.28
ORD-01158,2023-10-14,Presentation Folder,Office Supplies,Binders,East,New York,New York City,Home Office,15.44,1,0,4.68
ORD-01159,2023-09-25,Business Smartphone,Technology,Phones,South,North Carolina,Charlotte,Consumer,449.13,1,0.05,43.84
ORD-01160,2024-08-25,Receipt Printer,Technology,Printers,West,Washington,Seattle,Consumer,221.61,1,0.2,-11.05
ORD-01161,2024-07-06,File Cabinet,Furniture,Storage,Central,Illinois,Chicago,Consumer,285.17,2,0.05,45.59
ORD-01162,2025-11-24,Keyboard Combo,Technology,Accessories,West,Oregon,Portland,Corporate,263.95,3,0.1,40.92
ORD-01163,2025-02-12,Inkjet Printer,Technology,Printers,Central,Colorado,Boulder,Consumer,727.64,4,0,61.35
ORD-01164,2023-04-01,Business Smartphone,Technology,Phones,West,California,San Francisco,Corporate,3979.92,5,0,492.28
ORD-01165,2023-05-16,Visitor Chair,Furniture,Chairs,Central,Texas,Houston,Consumer,742.86,10,0.2,47.15
ORD-01166,2024-12-02,Keyboard Combo,Technology,Accessories,South,Georgia,Savannah,Corporate,163.96,2,0,44.89
ORD-01167,2024-07-25,Copy Paper Box,Office Supplies,Paper,South,Georgia,Savannah,Consumer,267.17,6,0,54.32
ORD-01168,2024-09-07,Ring Binder Set,Office Supplies,Binders,South,North Carolina,Charlotte,Home Office,15.34,1,0.2,2.06
ORD-01169,2025-11-01,Inkjet Printer,Technology,Printers,West,Washington,Spokane,Consumer,246.59,1,0.05,15.19
ORD-01170,2023-04-27,Wireless Mouse,Technology,Accessories,West,California,San Francisco,Home Office,44.44,1,0,14.32
ORD-01171,2024-03-14,Wireless Desk Phone,Technology,Phones,East,New York,Buffalo,Consumer,297.03,2,0,65.87
ORD-01172,2023-01-18,Conference Table,Furniture,Tables,South,North Carolina,Charlotte,Home Office,493.56,1,0,75.93
ORD-01173,2025-01-01,Copy Paper Box,Office Supplies,Paper,East,Massachusetts,Cambridge,Consumer,404.19,10,0,105.07
ORD-01174,2023-12-15,Ring Binder Set,Office Supplies,Binders,East,Massachusetts,Boston,Home Office,51.48,2,0,15.02
ORD-01175,2025-11-20,File Cabinet,Furniture,Storage,Central,Texas,Dallas,Home Office,434.26,3,0.1,58.07
ORD-01176,2024-08-24,Presentation Folder,Office Supplies,Binders,South,Florida,Orlando,Corporate,16.08,1,0.05,4.27
ORD-01177,2023-08-30,Work Desk,Furniture,Tables,East,New York,Buffalo,Corporate,974.44,3,0.05,128.4
ORD-01178,2024-09-11,Premium Notebook,Office Supplies,Paper,Central,Illinois,Chicago,Consumer,38.55,2,0,11.77
ORD-01179,2025-10-16,USB-C Hub,Technology,Accessories,South,Georgia,Atlanta,Corporate,354.81,4,0.1,62.28
ORD-01180,2024-01-12,Visitor Chair,Furniture,Chairs,West,Washington,Spokane,Consumer,573.07,5,0,119.76
ORD-01181,2024-01-05,Conference Phone,Technology,Phones,West,Washington,Spokane,Consumer,405.18,1,0.1,39.12
ORD-01182,2025-10-31,Coffee Table,Furniture,Tables,South,North Carolina,Charlotte,Consumer,935.88,8,0.15,46.72
ORD-01183,2025-07-23,Work Desk,Furniture,Tables,West,Oregon,Portland,Consumer,1254.09,5,0.2,20.45
ORD-01184,2024-10-07,Premium Notebook,Office Supplies,Paper,East,Pennsylvania,Philadelphia,Corporate,73.65,3,0.05,19.69
ORD-01185,2024-03-30,Ring Binder Set,Office Supplies,Binders,West,Washington,Seattle,Home Office,110.46,4,0,30.61
ORD-01186,2025-10-24,Whiteboard Kit,Office Supplies,Art,Central,Colorado,Denver,Corporate,208.94,3,0.05,42.31
ORD-01187,2025-03-07,Wireless Mouse,Technology,Accessories,West,California,Los Angeles,Corporate,57.69,1,0.1,12.27
ORD-01188,2024-06-12,Coffee Table,Furniture,Tables,East,New York,Buffalo,Consumer,166.34,1,0,29.15
ORD-01189,2023-05-21,Ergo Office Chair,Furniture,Chairs,South,Florida,Miami,Consumer,585.52,4,0.1,115.68
ORD-01190,2024-11-22,Bookshelf,Furniture,Storage,West,Washington,Spokane,Corporate,602.42,2,0,111.72
ORD-01191,2024-05-27,Marker Set,Office Supplies,Art,South,Florida,Miami,Consumer,37.14,3,0.1,8.34
ORD-01192,2024-12-20,Conference Table,Furniture,Tables,East,Pennsylvania,Pittsburgh,Consumer,841.56,1,0.05,77.33
ORD-01193,2024-04-09,Archive Box,Office Supplies,Binders,Central,Illinois,Springfield,Corporate,14.86,1,0,3.61
ORD-01194,2025-02-01,Archive Box,Office Supplies,Binders,South,Georgia,Savannah,Consumer,54.39,5,,10.82
ORD-01195,2025-10-09,Receipt Printer,Technology,Printers,Central,Texas,Austin,Corporate,1207.8,4,0.05,144.24
ORD-01196,2023-03-21,Premium Notebook,Office Supplies,Paper,Central,Texas,Austin,Consumer,35.39,2,0,10.08
ORD-01197,2025-12-23,Keyboard Combo,Technology,Accessories,Central,Illinois,Chicago,Consumer,118.64,2,0,32.52
ORD-01198,2023-07-25,Wireless Desk Phone,Technology,Phones,Central,Illinois,Chicago,Consumer,111.79,1,0.15,14.04
ORD-01199,2023-06-13,Whiteboard Kit,Office Supplies,Art,South,North Carolina,Raleigh,Home Office,129.64,3,0,27.26
ORD-01200,2025-05-10,Conference Table,Furniture,Tables,Central,Texas,Houston,Consumer,5899.18,8,0,1077.29
ORD-01201,2025-04-11,Wireless Mouse,Technology,Accessories,Central,Colorado,Denver,Consumer,35.83,1,0.1,7.57
ORD-01202,2023-02-04,Receipt Printer,Technology,Printers,East,Pennsylvania,Philadelphia,Home Office,219.44,1,0.05,30.08
ORD-01203,2024-01-20,Business Smartphone,Technology,Phones,West,Oregon,Eugene,Consumer,1781.92,3,0,301.5
ORD-01204,2024-08-12,File Cabinet,Furniture,Storage,Central,Illinois,Springfield,Consumer,158.92,1,0.05,26.41
ORD-01205,2023-09-03,Copy Paper Box,Office Supplies,Paper,Central,Texas,Houston,Corporate,162.43,4,0.1,32.26
ORD-01206,2023-01-06,Marker Set,Office Supplies,Art,South,Florida,Orlando,Consumer,15.94,1,0,5.2
ORD-01207,2024-10-27,Archive Box,Office Supplies,Binders,West,Washington,Spokane,Corporate,91.58,5,0,24.11
ORD-01208,2024-05-12,Keyboard Combo,Technology,Accessories,East,New York,Buffalo,Consumer,51.04,1,0.15,7.59
ORD-01209,2025-04-26,Work Desk,Furniture,Tables,West,California,San Francisco,Corporate,571.67,2,0.1,60.9
ORD-01210,2024-04-04,Inkjet Printer,Technology,Printers,South,Georgia,Savannah,Consumer,123.08,1,0.2,-3.34
ORD-01211,2024-03-24,Whiteboard Kit,Office Supplies,Art,Central,Texas,Houston,Consumer,100.64,2,0,22.5
ORD-01212,2024-09-27,Copy Paper Box,Office Supplies,Paper,West,California,Los Angeles,Home Office,47.69,1,0,12.19
ORD-01213,2025-12-21,Desk Organizer,Office Supplies,Art,South,Florida,Miami,Home Office,45.4,2,0.1,6.92
ORD-01214,2024-02-01,Bookshelf,Furniture,Storage,Central,Illinois,Springfield,Corporate,244.12,1,0,46.16
ORD-01215,2024-12-31,Coffee Table,Furniture,Tables,East,New York,Buffalo,Consumer,288.73,2,0.05,34.83
ORD-01216,2023-02-03,Sticky Notes Pack,Office Supplies,Paper,South,Florida,Orlando,Home Office,8.25,1,0,3.01
ORD-01217,2025-06-22,Sticky Notes Pack,Office Supplies,Paper,East,Massachusetts,Boston,Consumer,8.44,1,0.05,2.74
ORD-01218,2025-07-10,Premium Notebook,Office Supplies,Paper,South,North Carolina,Charlotte,Consumer,17.13,1,0.05,4.27
ORD-01219,2025-09-01,Marker Set,Office Supplies,Art,Central,Colorado,Denver,Home Office,21.85,2,0.25,1.1
ORD-01220,2025-10-28,Inkjet Printer,Technology,Printers,East,Pennsylvania,Pittsburgh,Home Office,647.12,4,0.05,59.19
ORD-01221,2023-02-13,Copy Paper Box,Office Supplies,Paper,South,Florida,Tampa,Consumer,30.72,1,0.15,3.19
ORD-01222,2025-07-09,Ergo Office Chair,Furniture,Chairs,East,Pennsylvania,Philadelphia,Consumer,801.08,4,0.1,146.15
ORD-01223,2023-11-22,Business Smartphone,Technology,Phones,West,Oregon,Portland,Corporate,5267.89,6,0,632.11
ORD-01224,2023-08-11,Laser Printer,Technology,Printers,East,Pennsylvania,Pittsburgh,Home Office,279.61,1,0.25,-9.02
ORD-01225,2025-05-20,Conference Table,Furniture,Tables,West,Oregon,Portland,Home Office,2137.84,4,0.15,170.99
ORD-01226,2025-08-10,Marker Set,Office Supplies,Art,Central,Texas,Houston,Consumer,44.81,4,0.2,8.1
ORD-01227,2023-10-04,Executive Chair,Furniture,Chairs,South,Florida,Miami,Home Office,578.05,2,0.05,106.11
ORD-01228,2024-11-25,Wireless Desk Phone,Technology,Phones,East,Pennsylvania,Philadelphia,Home Office,156.87,1,0.05,29.97
ORD-01229,2023-07-03,Inkjet Printer,Technology,Printers,East,Pennsylvania,Philadelphia,Corporate,454.11,2,0,32.67
ORD-01230,2023-01-24,Whiteboard Kit,Office Supplies,Art,East,Pennsylvania,Philadelphia,Consumer,56.58,1,0.1,9.99
ORD-01231,2025-09-11,Premium Notebook,Office Supplies,Paper,Central,Colorado,Boulder,Consumer,36.8,3,0.2,6.66
ORD-01232,2025-02-15,Whiteboard Kit,Office Supplies,Art,West,Washington,Spokane,Consumer,202.48,3,0,42.25
ORD-01233,2025-12-05,Copy Paper Box,Office Supplies,Paper,East,Massachusetts,Boston,Consumer,95.83,2,0.05,16.75
ORD-01234,2024-06-19,Presentation Folder,Office Supplies,Binders,Central,Texas,Dallas,Corporate,16.16,1,0,5.12
ORD-01235,2024-07-05,Keyboard Combo,Technology,Accessories,Central,Illinois,Springfield,Home Office,182.58,4,0,51.24
ORD-01236,2023-04-19,Wireless Desk Phone,Technology,Phones,Central,Colorado,Boulder,Corporate,752.37,4,0,173.8
ORD-01237,2025-12-12,Ergo Office Chair,Furniture,Chairs,East,New York,New York City,Home Office,202.77,1,0.05,43.03
ORD-01238,2024-06-19,Archive Box,Office Supplies,Binders,East,Massachusetts,Cambridge,Home Office,12.05,1,0,3.16
ORD-01239,2025-03-29,Executive Chair,Furniture,Chairs,East,Pennsylvania,Pittsburgh,Corporate,892.07,2,0,202.93
ORD-01240,2025-04-14,Business Smartphone,Technology,Phones,South,North Carolina,Charlotte,Consumer,1794.07,4,0.05,227.66
ORD-01241,2023-06-18,Wireless Desk Phone,Technology,Phones,West,Oregon,Eugene,Consumer,1282.47,8,0,233.57
ORD-01242,2024-04-14,Presentation Folder,Office Supplies,Binders,West,California,San Francisco,Consumer,81.19,5,0.1,19.18
ORD-01243,2024-07-27,Whiteboard Kit,Office Supplies,Art,South,North Carolina,Charlotte,Corporate,255.74,4,0,51.56
ORD-01244,2024-07-18,Wireless Desk Phone,Technology,Phones,Central,Colorado,Denver,Corporate,359.67,2,0,67.96
ORD-01245,2024-02-24,Premium Notebook,Office Supplies,Paper,East,Pennsylvania,Pittsburgh,Corporate,128.54,5,0,42.73
ORD-01246,2023-07-04,Bookshelf,Furniture,Storage,West,Oregon,Portland,Corporate,924.66,3,0,150.6
ORD-01247,2024-03-19,Bookshelf,Furniture,Storage,South,Florida,Orlando,Home Office,634.8,4,0.2,15.15
ORD-01248,2024-11-01,Premium Notebook,Office Supplies,Paper,South,Georgia,Atlanta,Consumer,17.95,1,0.15,3.64
ORD-01249,2025-04-29,Executive Chair,Furniture,Chairs,West,California,Los Angeles,Corporate,884.4,2,0.05,169.28
ORD-01250,2023-09-03,Ring Binder Set,Office Supplies,Binders,South,North Carolina,Charlotte,Consumer,74.72,3,0,21.61
ORD-01251,2023-09-10,Whiteboard Kit,Office Supplies,Art,West,Oregon,Eugene,Consumer,133.95,2,0.05,26.78
ORD-01252,2025-04-14,File Cabinet,Furniture,Storage,South,North Carolina,Charlotte,Consumer,308.23,2,0,71.11
ORD-01253,2024-08-25,Bookshelf,Furniture,Storage,South,Florida,Orlando,Corporate,959.66,4,0,171.11
ORD-01254,2023-04-05,Business Smartphone,Technology,Phones,Central,Illinois,Chicago,Home Office,2744.99,8,0.15,-5.79
ORD-01255,2025-03-25,Copy Paper Box,Office Supplies,Paper,West,Oregon,Eugene,Consumer,465.27,8,0,100.74
ORD-01256,2024-11-28,USB-C Hub,Technology,Accessories,West,Washington,Seattle,Corporate,600.26,5,0,156.29
ORD-01257,2025-12-10,Archive Box,Office Supplies,Binders,South,Florida,Miami,Consumer,37.9,3,0.1,5.91
ORD-01258,2024-05-01,Receipt Printer,Technology,Printers,Central,Colorado,Denver,Consumer,236.34,1,0.1,18.13
ORD-01259,2025-01-28,Laser Printer,Technology,Printers,Central,Texas,Austin,Consumer,1116.94,3,0.1,50.69
ORD-01260,2023-02-02,Presentation Folder,Office Supplies,Binders,Central,Texas,Dallas,Corporate,65.75,4,0.05,18.7
ORD-01261,2025-02-08,Desk Organizer,Office Supplies,Art,South,North Carolina,Raleigh,Consumer,84.96,3,0,23.06
ORD-01262,2024-05-23,File Cabinet,Furniture,Storage,West,Oregon,Eugene,Corporate,875.37,4,0.15,35.99
ORD-01263,2024-04-01,Wireless Desk Phone,Technology,Phones,West,Oregon,Portland,Consumer,531.79,4,0.25,0.19
ORD-01264,2025-05-05,Sticky Notes Pack,Office Supplies,Paper,West,Oregon,Portland,Consumer,76.43,8,0.1,22.91
ORD-01265,2025-01-10,Marker Set,Office Supplies,Art,Central,Colorado,Denver,Home Office,127.02,10,0.15,23.82
ORD-01266,2023-08-30,Whiteboard Kit,Office Supplies,Art,Central,Illinois,Chicago,Corporate,336.68,5,0,78.78
ORD-01267,2025-06-08,Sticky Notes Pack,Office Supplies,Paper,West,Washington,Spokane,Consumer,7.78,1,0.15,1.84
ORD-01268,2023-10-26,Desk Organizer,Office Supplies,Art,West,California,San Francisco,Home Office,112.31,4,0,31.47
ORD-01269,2025-11-08,Ergo Office Chair,Furniture,Chairs,South,Florida,Orlando,Corporate,210.48,1,0.1,39.98
ORD-01270,2025-03-08,Ergo Office Chair,Furniture,Chairs,South,Georgia,Atlanta,Consumer,443.75,3,0.15,55.41
ORD-01271,2023-04-09,Archive Box,Office Supplies,Binders,East,Pennsylvania,Pittsburgh,Consumer,44.36,3,0,10.93
ORD-01272,2023-12-29,Marker Set,Office Supplies,Art,South,Georgia,Savannah,Corporate,20.91,1,0,6.86
ORD-01273,2025-06-21,Keyboard Combo,Technology,Accessories,East,Pennsylvania,Pittsburgh,Home Office,206.33,4,0.1,38.94
ORD-01274,2023-02-09,Conference Phone,Technology,Phones,South,North Carolina,Raleigh,Home Office,1256.92,6,0.25,-96.04
ORD-01275,2024-06-23,Storage Rack,Furniture,Storage,West,California,Los Angeles,Consumer,253.13,2,0,36.26
ORD-01276,2023-12-17,Work Desk,Furniture,Tables,West,California,San Francisco,Consumer,1194.81,5,0.15,132.14
ORD-01277,2023-01-01,Wireless Desk Phone,Technology,Phones,East,Pennsylvania,Pittsburgh,Consumer,290.57,2,0.05,44.82
ORD-01278,2023-06-02,Desk Organizer,Office Supplies,Art,West,Oregon,Portland,Corporate,33.34,1,0.05,6.81
ORD-01279,2023-03-30,Premium Notebook,Office Supplies,Paper,West,California,Los Angeles,Consumer,54.96,3,0.15,12.41
ORD-01280,2025-08-06,Archive Box,Office Supplies,Binders,West,California,Los Angeles,Consumer,14.04,1,0,3.58
ORD-01281,2024-01-09,Visitor Chair,Furniture,Chairs,West,Washington,Seattle,Corporate,249.16,2,0.15,13.64
ORD-01282,2025-05-22,Sticky Notes Pack,Office Supplies,Paper,East,New York,New York City,Corporate,115.59,10,0,40.37
ORD-01283,2023-02-16,Receipt Printer,Technology,Printers,West,Oregon,Eugene,Consumer,1818.99,6,0,338.26
ORD-01284,2025-10-13,Coffee Table,Furniture,Tables,Central,Texas,Houston,Consumer,122.38,1,0.05,13.15
ORD-01285,2024-12-16,Business Smartphone,Technology,Phones,South,North Carolina,Raleigh,Consumer,901.75,2,0.25,-62.99
ORD-01286,2023-11-04,Whiteboard Kit,Office Supplies,Art,Central,Texas,Houston,Home Office,54.63,1,0.05,11.44
ORD-01287,2025-12-30,Ring Binder Set,Office Supplies,Binders,West,Oregon,Eugene,Corporate,135.64,5,0.2,16.52
ORD-01288,2023-03-11,Whiteboard Kit,Office Supplies,Art,East,Pennsylvania,Pittsburgh,Home Office,148.02,3,0.1,19.51
ORD-01289,2024-11-22,Whiteboard Kit,Office Supplies,Art,West,California,San Diego,Consumer,135.12,2,0.05,25.95
ORD-01290,2023-03-15,Ring Binder Set,Office Supplies,Binders,West,California,Los Angeles,Home Office,46.6,2,0,13.64
ORD-01291,2023-02-23,Presentation Folder,Office Supplies,Binders,West,California,San Diego,Consumer,36.9,3,0.25,4.59
ORD-01292,2023-11-04,Desk Organizer,Office Supplies,Art,West,Oregon,Portland,Home Office,27.05,1,0.05,5.01
ORD-01293,2025-12-25,Laser Printer,Technology,Printers,West,California,San Diego,Corporate,575.05,1,0,90.95
ORD-01294,2025-01-08,Presentation Folder,Office Supplies,Binders,Central,Illinois,Springfield,Corporate,15.71,1,0,5.35
ORD-01295,2024-12-02,Presentation Folder,Office Supplies,Binders,East,Pennsylvania,Pittsburgh,Consumer,36.97,2,0,11.17
ORD-01296,2024-05-20,Sticky Notes Pack,Office Supplies,Paper,West,Oregon,Eugene,Corporate,72.19,5,0,27.33
ORD-01297,2023-07-31,Wireless Desk Phone,Technology,Phones,East,Pennsylvania,Pittsburgh,Consumer,643.25,4,0.1,108.91
ORD-01298,2025-03-07,File Cabinet,Furniture,Storage,West,Oregon,Portland,Home Office,173.45,1,0.05,25.95
ORD-01299,2025-10-30,Bookshelf,Furniture,Storage,West,California,San Diego,Corporate,362.35,1,0,68.72
ORD-01300,2025-09-25,Presentation Folder,Office Supplies,Binders,East,New York,Buffalo,Corporate,16.99,1,0.1,4.62
ORD-01301,2023-08-20,Desk Organizer,Office Supplies,Art,East,New York,Buffalo,Corporate,41.13,1,0,10.28
ORD-01302,2024-10-28,Wireless Desk Phone,Technology,Phones,South,Florida,Miami,Consumer,131.05,1,0.05,23.77
ORD-01303,2025-12-10,Conference Table,Furniture,Tables,South,Florida,Miami,Home Office,540.87,1,0.15,8.65
ORD-01304,2023-06-28,Work Desk,Furniture,Tables,West,Oregon,Portland,Corporate,1007.08,3,0.05,166.22
ORD-01305,2023-01-14,Ergo Office Chair,Furniture,Chairs,South,North Carolina,Raleigh,Consumer,846.43,6,0.2,65.51
ORD-01306,2025-05-02,Coffee Table,Furniture,Tables,West,Washington,Spokane,Consumer,836.57,5,0,170.58
ORD-01307,2024-07-26,USB-C Hub,Technology,Accessories,Central,Illinois,Springfield,Corporate,448.23,5,0,116.51
ORD-01308,2023-09-01,Desk Organizer,Office Supplies,Art,South,Florida,Miami,Home Office,20.46,1,0,5.56
ORD-01309,2024-04-20,Ergo Office Chair,Furniture,Chairs,Central,Texas,Dallas,Home Office,156.39,1,0,34.92
ORD-01310,2025-05-21,Conference Phone,Technology,Phones,East,Massachusetts,Cambridge,Home Office,989.25,3,0,179.94
ORD-01311,2025-10-20,Marker Set,Office Supplies,Art,West,Oregon,Eugene,Corporate,53.79,2,0,17.48
ORD-01312,2023-12-10,Ring Binder Set,Office Supplies,Binders,South,Florida,Tampa,Consumer,120.9,5,0.1,24.11
ORD-01313,2023-05-09,File Cabinet,Furniture,Storage,South,North Carolina,Charlotte,Corporate,585.47,3,0,119.3
ORD-01314,2025-04-30,Ergo Office Chair,Furniture,Chairs,Central,Illinois,Springfield,Consumer,181.63,1,0.05,38.21
ORD-01315,2024-01-06,Presentation Folder,Office Supplies,Binders,West,Oregon,Eugene,Corporate,18.14,1,0,5.3
ORD-01316,2023-10-19,Receipt Printer,Technology,Printers,Central,Illinois,Chicago,Corporate,592.43,2,0.05,60.17
ORD-01317,2025-08-18,Coffee Table,Furniture,Tables,East,Massachusetts,Boston,Home Office,345.43,3,0.2,-7.91
ORD-01318,2023-12-20,Storage Rack,Furniture,Storage,East,Massachusetts,Boston,Home Office,469.63,4,0.1,39.08
ORD-01319,2024-04-28,Business Smartphone,Technology,Phones,South,Georgia,Savannah,Corporate,658.14,1,0.05,75.41
ORD-01320,2024-09-22,Visitor Chair,Furniture,Chairs,Central,Illinois,Springfield,Consumer,417.23,4,0,69.66
ORD-01321,2024-06-03,USB-C Hub,Technology,Accessories,Central,Texas,Houston,Home Office,164.69,3,0.15,28.73
ORD-01322,2025-06-20,Visitor Chair,Furniture,Chairs,East,Pennsylvania,Pittsburgh,Corporate,635.36,6,0.1,76.13
ORD-01323,2023-10-11,Receipt Printer,Technology,Printers,East,New York,New York City,Corporate,1661.24,4,0,301.33
ORD-01324,2023-04-22,Business Smartphone,Technology,Phones,South,Georgia,Savannah,Corporate,3204.24,6,0.15,109.34
ORD-01325,2024-12-16,Whiteboard Kit,Office Supplies,Art,Central,Illinois,Springfield,Consumer,156.3,3,0,37.32
ORD-01326,2023-03-24,Conference Table,Furniture,Tables,East,Massachusetts,Boston,Corporate,4069.39,5,0.05,632.62
ORD-01327,2023-11-30,Whiteboard Kit,Office Supplies,Art,South,Florida,Miami,Corporate,232.14,3,0,55.41
ORD-01328,2023-02-19,Visitor Chair,Furniture,Chairs,West,Oregon,Portland,Consumer,455.11,5,0.2,-15.47
ORD-01329,2025-10-20,Ergo Office Chair,Furniture,Chairs,West,Oregon,Portland,Corporate,320.54,1,0,87.32
ORD-01330,2025-04-19,Laser Printer,Technology,Printers,East,Pennsylvania,Philadelphia,Consumer,1004.57,2,0,140.78
ORD-01331,2023-03-07,Inkjet Printer,Technology,Printers,Central,Colorado,Boulder,Home Office,160.73,1,0.05,12.69
ORD-01332,2025-06-02,Conference Phone,Technology,Phones,East,New York,Buffalo,Corporate,1378.73,3,0,277.16
ORD-01333,2023-12-27,Work Desk,Furniture,Tables,Central,Colorado,Boulder,Corporate,272.85,1,0,61.07
ORD-01334,2023-11-04,Wireless Mouse,Technology,Accessories,East,Pennsylvania,Philadelphia,Corporate,95.35,2,0.2,8.31
ORD-01335,2023-01-03,Sticky Notes Pack,Office Supplies,Paper,Central,Colorado,Boulder,Consumer,29.05,4,0.05,10.27
ORD-01336,2023-08-31,Visitor Chair,Furniture,Chairs,South,North Carolina,Raleigh,Corporate,175.9,2,0.1,13.72
ORD-01337,2023-06-03,Copy Paper Box,Office Supplies,Paper,East,Massachusetts,Boston,Consumer,85.7,2,0,17.48
ORD-01338,2023-05-06,Laser Printer,Technology,Printers,West,Oregon,Portland,Consumer,392.16,1,0.15,-12.65
ORD-01339,2024-10-16,Executive Chair,Furniture,Chairs,Central,Texas,Houston,Corporate,1790.06,5,0,364.47
ORD-01340,2025-04-10,Whiteboard Kit,Office Supplies,Art,West,Washington,Spokane,Corporate,169.02,2,0.05,29.42
ORD-01341,2023-12-20,Presentation Folder,Office Supplies,Binders,South,Florida,Orlando,Consumer,12.7,1,0,4.33
ORD-01342,2023-09-09,Executive Chair,Furniture,Chairs,Central,Colorado,Denver,Consumer,484.89,2,0.1,73.74
ORD-01343,2023-01-27,Receipt Printer,Technology,Printers,West,California,Los Angeles,Corporate,1780.06,5,0,241.18
ORD-01344,2025-11-07,Work Desk,Furniture,Tables,East,Massachusetts,Boston,Consumer,1862.36,8,0.15,151.42
ORD-01345,2025-10-04,Wireless Mouse,Technology,Accessories,East,New York,New York City,Consumer,101.18,2,0,29.25
